# sid, x, y, z, r
57, 6.9881815259789120, -4.7049671635979911, -11.2874372986744920, 0.4237411965177547
58, 0.6595643947090852, 4.4944418635194339, 5.9265325325363003, 0.4562217015599987
59, 3.9062127523031198, -6.6729680582008237, 15.2991953967703811, 0.4611445532836309
60, -1.0043453742703452, -8.8902601049080534, 5.3014648042799584, 0.4527029178152106
61, -6.9411091525007116, 9.9995279219178563, 7.2450405389695645, 0.4678311439709723
62, 11.7994830590463220, 6.8772184557813754, 8.6442601080005552, 0.4707029891678361
63, -6.1966963229637999, 6.7286651125989829, -9.9993838122995378, 0.4331040625408002
64, 3.5784390898094731, 9.9994908000332625, 9.3163810620276557, 0.4508147431992313
65, -4.9561918134590366, -8.0345923615430159, 9.9994618795263293, 0.4574693433797524
66, 8.4633951705957937, -9.9996864629319742, -4.2806089809467238, 0.4279518208193043
67, -3.4401664477649514, -4.6383313773824133, 17.7191664457926734, 0.4346607856290886
68, 9.6124080941083427, -6.4421192741437512, -9.9994125343249998, 0.4222370472064040
69, -1.6274194756387963, 9.9995663303995226, 7.9835300484385883, 0.4476680117677071
70, -5.2020733028897332, 0.3392706526437779, -10.6385958188025214, 0.4118686662945622
71, -3.0383875521777570, -5.0821574819516728, -11.9940664351254558, 0.4354426539104788
72, 1.8200375280553249, -9.9994195744645964, -7.6117530591461842, 0.4701679244640412
73, -5.1293534026757328, -0.9894618308273095, 13.9375023523176349, 0.4360671429329915
74, 9.3423713144668135, -9.9995477320155217, 1.4842031424289801, 0.4340227708564920
75, 6.0681363704971263, 5.5810598737573498, 10.0000300996364402, 0.4239741925587731
76, -8.1995571664193214, 9.9741613866612546, -3.4175695376366382, 0.4479664575056254
77, -5.0609522611376860, 1.3000304071391102, -5.8552086540800206, 0.4447299863085549
78, -2.0793927183453143, 9.9994908545711141, 9.9762791379372366, 0.4287357659936430
79, -5.1966885505694149, -0.1494522216037786, -13.8339927076232136, 0.4765445441643116
80, 2.9671575096809395, -3.0053164462278077, -5.8837646621409050, 0.4628753012118639
81, 7.3604969476660012, 1.3236716734729503, -5.8487294457310020, 0.4386858925378196
82, -1.4386460776765457, 6.2150347965240700, 18.3322556660854872, 0.4393289807671346
83, -5.5584025953614020, -9.9996226425437893, 4.4970235089491402, 0.4506543192503467
84, 0.0504491018032344, -7.3326753647530616, -5.7356687072854555, 0.4616538493575276
85, 11.7996266024020517, -6.1843941059543859, 9.9746178218946717, 0.4542578403553442
86, -3.4918043640674834, -4.5842607844609429, 14.8089792597878454, 0.4367367637487536
87, -8.1994989316610418, 5.9357700840070038, 6.9976516185877671, 0.4539367503943603
88, -0.8176387525518826, 1.3230066555146298, -5.8489773754792473, 0.4222324914292689
89, 11.7994090595779504, -0.4062387105273529, 6.7002711057396080, 0.4504174492068023
90, 5.9560892548034836, 5.6345012464104522, -13.7086499802780857, 0.4419452457693479
91, 8.6895303680861531, -1.2247631600944844, -16.2405359303517827, 0.4306145128826985
92, 11.7994977865417781, 8.2086617749358766, -9.9720277999045095, 0.4554455049067115
93, 11.0660139407452061, -5.8001372409469072, 1.5403115981834388, 0.4432238676604626
94, 3.9593711628029720, 6.6614989298800840, 10.6797782403418005, 0.4394154817559959
95, -8.1995344300643094, 3.7875852647798021, -7.7782020341554858, 0.4473282028302926
96, -8.1994765523369004, 9.9791187188191817, 5.6378312190750934, 0.4496672691359851
97, 5.5291012992109101, -7.4723478179100908, -4.7366615952395108, 0.4318073649819525
98, 3.5449350801810318, -1.7456930037522782, -5.7578473316378034, 0.4519523229545847
99, -8.1994919306055163, 8.6831594578523568, 5.1586199534526829, 0.4413519176213674
100, 11.7996974309453915, -4.6917813617373172, 4.8499779596954511, 0.4527236172810733
101, 2.0459872070369172, 7.0234210537095807, 13.8884529420857543, 0.4291268182092907
102, 3.1919638391927383, -6.8756148676095394, -14.5031320007128013, 0.4288225350886802
103, -6.8712875965613192, -9.9995669410854546, -2.6103194089985964, 0.4642124292093910
104, -3.3743216358438683, -4.7116282248916468, 16.2756974359007707, 0.4382687111224222
105, 8.2051031144288427, -2.8291765853977164, 13.5494590007218694, 0.4723812862256601
106, -2.1129344490722826, 5.8131559152453685, -15.9671582886097134, 0.4213527529714908
107, 6.2125607083223056, 1.8574359151940500, 18.9999020643169843, 0.4471657997263879
108, 0.9581242139838410, 6.9551499760474380, 17.6400252799768467, 0.4607635210647958
109, -8.1995079780645188, -0.7019627823928182, -9.9729621501812478, 0.4303737224869285
110, -4.4541727898175498, 7.9760661296895536, -9.9993848545063884, 0.4378690042957764
111, 6.6902096275078478, -2.9191978590371130, -18.9999010000000013, 0.4216758005752090
112, -8.1995779546903034, -6.0583436352812479, -4.1775108884137016, 0.4460250482487236
113, 5.0221342980828885, 7.6708303472645056, 5.0568484899024755, 0.4158352037697993
114, 7.8540889277532155, 5.3538697650588487, 2.7120816279854747, 0.4903787814273623
115, 5.4706613404296931, 2.0107865115225749, 18.9998963264631939, 0.4428367814136918
116, 9.2045107480936412, 1.7579424758313391, 5.7462294272824153, 0.4428936222195639
117, -2.6466545487390198, 2.0009668809032619, -18.9998246161736866, 0.4404213518515107
118, 11.7995605723302734, 6.3643331298886627, 9.9727623234224918, 0.4531045752632742
119, -8.1994755650052742, -6.5222585994230577, -7.5843901753109035, 0.4287180455462987
120, -1.4944649085166655, 6.1528730081988892, -18.9998952737237090, 0.4815027816349230
121, -6.2850350926447476, 0.1031669945449485, -5.9941190613666642, 0.4483411748922650
122, -6.8230843865128294, -1.4211838882587446, 5.8238393332038987, 0.4418924682048569
123, -8.1801479599243976, 3.7795972218311831, 4.6844834135332478, 0.4271707458347453
124, 11.7995554243217313, -2.0928617409183441, -5.6615575146999753, 0.4445443647959111
125, 4.1497837909714939, 3.8456276991061427, -18.9998306756224551, 0.4769263810966985
126, -3.0446706087297279, -3.0537262468688575, -5.1818178086695097, 0.4576413609355823
127, 11.7994809662113411, 7.5809088843412091, -2.4612503214686150, 0.4715636070981253
128, 6.7220133514398377, -4.1692836794324206, -4.3371471907586319, 0.4283421535651353
